package	A1_command_literal	A1_command_url	A1_command_variable	A1_dynamic_literal	A1_dynamic_url	A1_dynamic_variable	A1_total_sites	A2_decode_string_literal	A2_decode_variable	A2_total_sites	A3_CONFIG_OR_URL	A3_LOG_OR_MESSAGE	A3_OTHER	A3_SECRETS	A3_total_sites	B1_AWS	B1_Azure	B1_GCP	B1_GitHub	B1_GitLab	B1_Heroku	B1_Netlify	B1_Unknown	B1_Vercel	B1_npm	B1_total_providers	B1_total_refs	B1_total_secrets	B2_AWS	B2_Azure	B2_EXCHANGE	B2_GCP	B2_GitHub	B2_GitLab	B2_OTHER	B2_PUBLISH	B2_Unknown	B2_VALIDATE	B2_npm	B2_total_events	B2_total_providers	C1_API_AWS_GENERIC	C1_API_AWS_STS	C1_API_GITHUB_GIST	C1_API_GITHUB_RAW	C1_API_GOOGLE_ACCOUNTS	C1_API_WEBHOOK_SITE	C1_CLOUD_METADATA	C1_CLOUD_PROVIDER	C1_DEV_HOST	C1_GENERIC_DOMAIN	C1_LOCALHOST	C1_PACKAGE_INFRA	C1_PRIVATE_IP	C1_domain_url_hits	C1_ip_url_hits	C1_raw_url_hits	C1_skipped_invalid_urls	C1_suspicious_ip_hits	C1_valid_url_hits	C2_cloud_auth	C2_dev_code_host	C2_other_suspicious	C2_sink_exfil	C2_total_hits	C3_generic_exec_like	C3_net_fetch	C3_net_generic_request	C3_net_node_dns_module	C3_net_node_http_module	C3_net_websocket	C3_net_xmlhttprequest	C3_other_capability	C3_proc_child_exec	C3_total_hits	D1_auth	D1_ecosystem_bun	D1_ecosystem_cargo	D1_ecosystem_docker	D1_ecosystem_dotnet	D1_ecosystem_flit	D1_ecosystem_gh	D1_ecosystem_git	D1_ecosystem_go	D1_ecosystem_gradle	D1_ecosystem_mvn	D1_ecosystem_npm	D1_ecosystem_nuget	D1_ecosystem_pip	D1_ecosystem_pnpm	D1_ecosystem_podman	D1_ecosystem_poetry	D1_ecosystem_yarn	D1_publish	D1_push	D1_total_hits	D2_lifecycle_hook_string	D2_pkg_json_write	D2_scripts_field_touch	D2_total_hits	D2_unknown_prefix	E2_bin_100000_999999	E2_bin_10000_99999	E2_bin_1000_9999	E2_bin_100_999	E2_bin_ge_1000000	E2_total_long_lines	F1_hook_build	F1_hook_install	F1_hook_postbuild	F1_hook_postinstall	F1_hook_postpack	F1_hook_postpublish	F1_hook_postrestart	F1_hook_posttest	F1_hook_postversion	F1_hook_prebuild	F1_hook_preinstall	F1_hook_prepack	F1_hook_prepare	F1_hook_prepublish	F1_hook_prepublishOnly	F1_hook_prerestart	F1_hook_pretest	F1_hook_preversion	F1_hook_publish	F1_hook_restart	F1_hook_test	F1_hook_version	F1_optionalDependencies	F1_optional_hooks	F1_scripts_block	F1_total_hooks	FILESIZE_bytes	PACKAGE_SIZE_BYTES
2025-09-15-@art-ws_openapi-v0.1.9	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3754487
2025-09-15-@art-ws_package-base-v1.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3742637
2025-09-15-@art-ws_prettier-v1.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3742552
2025-09-15-@art-ws_slf-v2.0.15	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	33	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3787498
2025-09-15-@art-ws_slf-v2.0.22	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	33	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3796643
2025-09-15-@art-ws_ssl-info-v1.0.10	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	2	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3765697
2025-09-15-@art-ws_ssl-info-v1.0.9	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	2	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3763949
2025-09-15-@art-ws_web-app-v1.0.3	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	71	41	0	2	0	153	2	268	113	2	155	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3832803
2025-09-15-@ctrl_deluge-v7.2.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	251	114	2	137	9	0	0	1	10	0	20	82	0	0	0	1	0	0	103	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3960360
2025-09-15-@ctrl_deluge-v7.2.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	251	114	2	137	9	0	0	1	10	0	20	82	0	0	0	1	0	0	103	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3963544
2025-09-15-@ctrl_golang-template-v1.4.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3828038
2025-09-15-@ctrl_golang-template-v1.4.3	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3830407
2025-09-15-@ctrl_magnet-link-v4.0.3	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3822133
2025-09-15-@ctrl_magnet-link-v4.0.4	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3824927
2025-09-15-@ctrl_ngx-codemirror-v7.0.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	34	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3926295
2025-09-15-@ctrl_ngx-codemirror-v7.0.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	34	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3928506
2025-09-15-@ctrl_ngx-csv-v6.0.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3850749
2025-09-15-@ctrl_ngx-csv-v6.0.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3853008
2025-09-15-@ctrl_ngx-rightclick-v4.0.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	6	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4021214
2025-09-15-@ctrl_ngx-rightclick-v4.0.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	6	0	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4023537
2025-09-15-@ctrl_qbittorrent-v9.7.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	147	32	0	1	0	219	2	335	114	2	221	9	0	0	1	10	0	20	90	0	0	0	1	0	0	111	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	4015883
2025-09-15-@ctrl_qbittorrent-v9.7.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	147	32	0	1	0	219	2	335	114	2	221	9	0	0	1	10	0	20	90	0	0	0	1	0	0	111	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	4019140
2025-09-15-@ctrl_react-adsense-v2.0.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3815563
2025-09-15-@ctrl_react-adsense-v2.0.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3818382
2025-09-15-@ctrl_shared-torrent-v6.3.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	32	0	1	0	138	2	254	114	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3836798
2025-09-15-@ctrl_shared-torrent-v6.3.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	32	0	1	0	138	2	254	114	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3839624
2025-09-15-@ctrl_tinycolor-v4.1.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	71	54	0	1	0	165	2	280	113	2	167	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	4187176
2025-09-15-@ctrl_tinycolor-v4.1.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	71	54	0	1	0	165	2	280	113	2	167	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	4189924
2025-09-15-@ctrl_torrent-file-v4.1.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	32	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3809475
2025-09-15-@ctrl_torrent-file-v4.1.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	32	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3812094
2025-09-15-@ctrl_transmission-v7.3.1	0	0	0	0	0	1	1	0	6	6	4	9	28	43	84	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	252	114	2	138	9	0	0	1	10	0	20	62	0	0	0	1	0	0	83	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3910413
2025-09-15-@ctrl_ts-base32-v4.0.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3839007
2025-09-15-@ctrl_ts-base32-v4.0.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	4	0	3841685
2025-09-15-@nativescript-community_arraybuffers-v1.1.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3820529
2025-09-15-@nativescript-community_arraybuffers-v1.1.7	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3829173
2025-09-15-@nativescript-community_gesturehandler-v2.0.35	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	31	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4419524
2025-09-15-@nativescript-community_perms-v3.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	34	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	57	0	0	0	1	0	0	78	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4036645
2025-09-15-@nativescript-community_perms-v3.0.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	34	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	57	0	0	0	1	0	0	78	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4043484
2025-09-15-@nativescript-community_perms-v3.0.9	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	34	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	57	0	0	0	1	0	0	78	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4049598
2025-09-15-@nativescript-community_sentry-v4.6.43	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	72	37	0	1	0	149	2	265	114	2	151	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4895876
2025-09-15-@nativescript-community_sqlite-v3.5.4	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3891663
2025-09-15-@nativescript-community_sqlite-v3.5.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	3895309
